Timestamp_Local, NodeID, ax   , ay   , az   , gx    , gy   , gz          , Timestamp_Node
Sensor1        , -2979 , -262 , -2428, -132 , -76   , -48  , 00:39:036000, 
Sensor1        , -2984 , -296 , -2425, -132 , -71   , -52  , 00:39:142000, 
Sensor1        , -2974 , -308 , -2386, -129 , -74   , -50  , 00:39:247000, 
Sensor1        , -3008 , -311 , -2437, -134 , -73   , -55  , 00:39:351000, 
Sensor1        , -2995 , -290 , -2377, -136 , -72   , -49  , 00:39:456000, 
Sensor1        , -2982 , -316 , -2398, -134 , -70   , -53  , 00:39:561000, 
Sensor1        , -2958 , -281 , -2390, -137 , -76   , -58  , 00:39:666000, 
Sensor1        , -2987 , -317 , -2393, -134 , -75   , -50  , 00:39:770000, 
Sensor1        , -2971 , -324 , -2410, -136 , -78   , -44  , 00:39:875000, 
Sensor1        , -2973 , -298 , -2391, -139 , -70   , -47  , 00:39:980000, 
Sensor1        , -2974 , -266 , -2379, -137 , -78   , -51  , 00:40:085000, 
Sensor1        , -2967 , -272 , -2420, -136 , -75   , -50  , 00:40:190000, 
Sensor1        , -2982 , -317 , -2407, -136 , -70   , -43  , 00:40:295000, 
Sensor1        , -2964 , -265 , -2377, -136 , -74   , -49  , 00:40:400000, 
Sensor1        , -2969 , -323 , -2394, -134 , -76   , -50  , 00:40:505000, 
Sensor1        , -2974 , -266 , -2411, -139 , -72   , -48  , 00:40:610000, 
Sensor1        , -2972 , -281 , -2377, -132 , -69   , -52  , 00:40:715000, 
Sensor1        , -2967 , -305 , -2376, -136 , -78   , -54  , 00:40:819000, 
Sensor1        , -2972 , -297 , -2402, -130 , -71   , -52  , 00:40:924000, 
Sensor1        , -2958 , -275 , -2387, -138 , -69   , -44  , 00:41:029000, 
Sensor1        , -2991 , -283 , -2420, -134 , -71   , -55  , 00:41:134000, 
Sensor1        , -2974 , -299 , -2406, -133 , -69   , -48  , 00:41:239000, 
Sensor1        , -2984 , -312 , -2400, -142 , -73   , -48  , 00:41:344000, 
Sensor1        , -2985 , -298 , -2387, -134 , -74   , -47  , 00:41:449000, 
Sensor1        , -2978 , -315 , -2397, -138 , -72   , -48  , 00:41:554000, 
Sensor1        , -2991 , -314 , -2386, -137 , -74   , -47  , 00:41:659000, 
Sensor1        , -2985 , -303 , -2398, -134 , -80   , -47  , 00:41:763000, 
Sensor1        , -2982 , -262 , -2379, -134 , -75   , -52  , 00:41:868000, 
Sensor1        , -3001 , -310 , -2417, -139 , -78   , -51  , 00:41:973000, 
Sensor1        , -2968 , -294 , -2401, -139 , -80   , -50  , 00:42:078000, 
Sensor1        , -3002 , -275 , -2387, -137 , -73   , -52  , 00:42:183000, 
Sensor1        , -2983 , -297 , -2404, -128 , -73   , -51  , 00:42:288000, 
Sensor1        , -2993 , -304 , -2410, -133 , -75   , -49  , 00:42:393000, 
Sensor1        , -3003 , -296 , -2393, -138 , -74   , -49  , 00:42:498000, 
Sensor1        , -2956 , -302 , -2400, -137 , -76   , -52  , 00:42:603000, 
Sensor1        , -2987 , -273 , -2407, -136 , -70   , -51  , 00:42:708000, 
Sensor1        , -2990 , -262 , -2388, -136 , -73   , -51  , 00:42:813000, 
Sensor1        , -2987 , -291 , -2398, -132 , -67   , -48  , 00:42:918000, 
Sensor1        , -2953 , -291 , -2399, -140 , -75   , -44  , 00:43:023000, 
Sensor1        , -2980 , -310 , -2422, -133 , -72   , -50  , 00:43:127000, 
Sensor1        , -3005 , -320 , -2371, -137 , -73   , -47  , 00:43:232000, 
Sensor1        , -2963 , -290 , -2449, -137 , -78   , -47  , 00:43:337000, 
Sensor1        , -2980 , -294 , -2410, -133 , -75   , -50  , 00:43:442000, 
Sensor1        , -2958 , -313 , -2369, -136 , -74   , -54  , 00:43:547000, 
Sensor1        , -2943 , -304 , -2405, -134 , -71   , -56  , 00:43:652000, 
Sensor1        , -2991 , -283 , -2432, -142 , -67   , -49  , 00:43:757000, 
Sensor1        , -2990 , -291 , -2390, -135 , -68   , -48  , 00:43:862000, 
Sensor1        , -2973 , -301 , -2387, -136 , -76   , -51  , 00:43:967000, 
Sensor1        , -2993 , -274 , -2367, -136 , -70   , -57  , 00:44:071000, 
Sensor1        , -2997 , -294 , -2390, -137 , -70   , -48  , 00:44:176000, 
Sensor1        , -2954 , -294 , -2433, -140 , -78   , -45  , 00:44:281000, 
Sensor1        , -3011 , -272 , -2378, -137 , -77   , -47  , 00:44:386000, 
Sensor1        , -2970 , -296 , -2393, -139 , -69   , -51  , 00:44:491000, 
Sensor1        , -2980 , -305 , -2381, -136 , -72   , -47  , 00:44:596000, 
Sensor1        , -2987 , -304 , -2434, -133 , -75   , -41  , 00:44:701000, 
Sensor1        , -2952 , -285 , -2405, -131 , -67   , -53  , 00:44:806000, 
Sensor1        , -2991 , -325 , -2387, -132 , -72   , -49  , 00:44:911000, 
Sensor1        , -2980 , -310 , -2396, -132 , -77   , -51  , 00:45:015000, 
Sensor1        , -2959 , -308 , -2401, -136 , -73   , -50  , 00:45:120000, 
Sensor1        , -2971 , -295 , -2422, -137 , -71   , -48  , 00:45:225000, 
Sensor1        , -2965 , -294 , -2423, -135 , -73   , -51  , 00:45:330000, 
Sensor1        , -2960 , -292 , -2409, -140 , -75   , -49  , 00:45:435000, 
Sensor1        , -2976 , -296 , -2397, -141 , -80   , -51  , 00:45:540000, 
Sensor1        , -2982 , -279 , -2405, -133 , -70   , -49  , 00:45:645000, 
Sensor1        , -3005 , -304 , -2438, -138 , -69   , -50  , 00:45:750000, 
Sensor1        , -2972 , -296 , -2405, -137 , -81   , -48  , 00:45:854000, 
Sensor1        , -2988 , -293 , -2425, -133 , -70   , -54  , 00:45:960000, 
Sensor1        , -2956 , -291 , -2391, -136 , -65   , -51  , 00:46:064000, 
Sensor1        , -2974 , -283 , -2379, -136 , -77   , -50  , 00:46:169000, 
Sensor1        , -2982 , -294 , -2388, -138 , -70   , -48  , 00:46:274000, 
Sensor1        , -2992 , -311 , -2372, -132 , -69   , -46  , 00:46:379000, 
Sensor1        , -2963 , -283 , -2409, -137 , -74   , -45  , 00:46:484000, 
Sensor1        , -2990 , -297 , -2400, -131 , -73   , -50  , 00:46:589000, 
Sensor1        , -2965 , -280 , -2396, -136 , -71   , -50  , 00:46:694000, 
Sensor1        , -2981 , -300 , -2403, -133 , -72   , -55  , 00:46:799000, 
Sensor1        , -2986 , -280 , -2391, -132 , -71   , -54  , 00:46:904000, 
Sensor1        , -3003 , -302 , -2412, -136 , -75   , -47  , 00:47:010000, 
Sensor1        , -2950 , -286 , -2403, -133 , -75   , -46  , 00:47:115000, 
Sensor1        , -2975 , -295 , -2399, -140 , -71   , -54  , 00:47:220000, 
Sensor1        , -2984 , -282 , -2403, -139 , -69   , -53  , 00:47:325000, 
Sensor1        , -2969 , -305 , -2406, -139 , -68   , -51  , 00:47:430000, 
Sensor1        , -3013 , -279 , -2381, -130 , -68   , -53  , 00:47:535000, 
Sensor1        , -2968 , -298 , -2404, -139 , -73   , -48  , 00:47:639000, 
Sensor1        , -2978 , -304 , -2378, -137 , -77   , -51  , 00:47:744000, 
Sensor1        , -2982 , -266 , -2381, -132 , -76   , -49  , 00:47:849000, 
Sensor1        , -2998 , -314 , -2386, -134 , -76   , -52  , 00:47:954000, 
Sensor1        , -2989 , -295 , -2407, -133 , -70   , -46  , 00:48:059000, 
Sensor1        , -2987 , -281 , -2391, -135 , -65   , -48  , 00:48:164000, 
Sensor1        , -2974 , -269 , -2360, -141 , -76   , -52  , 00:48:269000, 
Sensor1        , -2970 , -290 , -2368, -134 , -67   , -48  , 00:48:374000, 
Sensor1        , -2938 , -313 , -2432, -134 , -72   , -48  , 00:48:478000, 
Sensor1        , -2985 , -282 , -2380, -135 , -68   , -49  , 00:48:583000, 
Sensor1        , -2978 , -271 , -2410, -139 , -64   , -52  , 00:48:688000, 
Sensor1        , -3003 , -293 , -2376, -136 , -71   , -50  , 00:48:793000, 
Sensor1        , -2963 , -281 , -2371, -140 , -61   , -47  , 00:48:898000, 
Sensor1        , -2946 , -295 , -2393, -135 , -77   , -51  , 00:49:003000, 
Sensor1        , -2983 , -280 , -2375, -131 , -74   , -50  , 00:49:108000, 
Sensor1        , -2962 , -308 , -2403, -135 , -73   , -52  , 00:49:213000, 
Sensor1        , -2992 , -268 , -2394, -138 , -75   , -49  , 00:49:318000, 
Sensor1        , -2980 , -316 , -2452, -136 , -73   , -46  , 00:49:422000, 
Sensor1        , -2966 , -274 , -2407, -137 , -75   , -48  , 00:49:527000, 
Sensor1        , -2961 , -309 , -2391, -138 , -63   , -51  , 00:49:632000, 
Sensor1        , -2996 , -301 , -2446, -138 , -71   , -52  , 00:49:737000, 
Sensor1        , -2991 , -309 , -2358, -137 , -67   , -52  , 00:49:842000, 
Sensor1        , -2958 , -302 , -2397, -132 , -70   , -51  , 00:49:947000, 
Sensor1        , -2976 , -308 , -2400, -130 , -75   , -50  , 00:50:052000, 
Sensor1        , -2985 , -259 , -2427, -140 , -73   , -57  , 00:50:157000, 
Sensor1        , -2962 , -297 , -2392, -137 , -70   , -48  , 00:50:262000, 
Sensor1        , -2958 , -281 , -2413, -140 , -72   , -48  , 00:50:367000, 
Sensor1        , -2958 , -315 , -2396, -135 , -75   , -56  , 00:50:472000, 
Sensor1        , -3005 , -301 , -2399, -136 , -73   , -54  , 00:50:576000, 
Sensor1        , -2967 , -296 , -2386, -133 , -76   , -49  , 00:50:681000, 
Sensor1        , -2975 , -296 , -2427, -134 , -75   , -53  , 00:50:786000, 
Sensor1        , -2946 , -306 , -2399, -132 , -74   , -50  , 00:50:891000, 
Sensor1        , -2977 , -273 , -2433, -131 , -74   , -54  , 00:50:996000, 
Sensor1        , -2988 , -289 , -2385, -134 , -73   , -55  , 00:51:101000, 
Sensor1        , -2993 , -290 , -2380, -131 , -72   , -52  , 00:51:206000, 
Sensor1        , -2960 , -280 , -2419, -139 , -75   , -48  , 00:51:311000, 
Sensor1        , -3000 , -296 , -2431, -131 , -75   , -51  , 00:51:416000, 
Sensor1        , -2974 , -302 , -2414, -130 , -72   , -46  , 00:51:521000, 
Sensor1        , -3001 , -293 , -2422, -145 , -68   , -46  , 00:51:626000, 
Sensor1        , -3000 , -281 , -2400, -138 , -73   , -51  , 00:51:731000, 
Sensor1        , -2967 , -290 , -2414, -137 , -71   , -49  , 00:51:836000, 
Sensor1        , -2968 , -299 , -2433, -129 , -78   , -50  , 00:51:940000, 
Sensor1        , -2984 , -290 , -2378, -137 , -75   , -48  , 00:52:045000, 
Sensor1        , -2974 , -322 , -2388, -136 , -70   , -52  , 00:52:150000, 
Sensor1        , -2968 , -296 , -2449, -136 , -71   , -58  , 00:52:255000, 
Sensor1        , -2988 , -285 , -2405, -139 , -72   , -52  , 00:52:360000, 
Sensor1        , -2964 , -298 , -2409, -135 , -73   , -54  , 00:52:465000, 
Sensor1        , -2970 , -285 , -2407, -135 , -75   , -51  , 00:52:570000, 
Sensor1        , -2974 , -308 , -2367, -138 , -65   , -48  , 00:52:675000, 
Sensor1        , -2981 , -306 , -2394, -138 , -76   , -49  , 00:52:780000, 
Sensor1        , -2988 , -300 , -2363, -140 , -82   , -48  , 00:52:885000, 
Sensor1        , -2977 , -287 , -2413, -145 , -71   , -54  , 00:52:989000, 
Sensor1        , -2949 , -303 , -2407, -134 , -77   , -51  , 00:53:094000, 
Sensor1        , -2989 , -272 , -2427, -140 , -76   , -48  , 00:53:199000, 
Sensor1        , -2994 , -286 , -2375, -139 , -78   , -35  , 00:53:304000, 
Sensor1        , -2986 , -252 , -2401, -135 , -72   , -41  , 00:53:409000, 
Sensor1        , -2956 , -342 , -2362, -135 , -72   , -50  , 00:53:514000, 
Sensor1        , -3001 , -286 , -2352, -130 , -71   , -56  , 00:53:619000, 
Sensor1        , -2970 , -299 , -2361, -137 , -71   , -47  , 00:53:724000, 
Sensor1        , -2950 , -331 , -2420, -137 , -75   , -47  , 00:53:829000, 
Sensor1        , -2959 , -310 , -2349, -133 , -73   , -50  , 00:53:933000, 
Sensor1        , -2975 , -287 , -2402, -132 , -65   , -51  , 00:54:038000, 
Sensor1        , -2963 , -297 , -2366, -130 , -69   , -45  , 00:54:143000, 
Sensor1        , -2987 , -300 , -2420, -138 , -75   , -52  , 00:54:248000, 
Sensor1        , -2990 , -317 , -2391, -135 , -70   , -45  , 00:54:353000, 
Sensor1        , -2976 , -298 , -2415, -139 , -72   , -52  , 00:54:458000, 
Sensor1        , -2938 , -307 , -2408, -132 , -70   , -46  , 00:54:563000, 
Sensor1        , -2974 , -254 , -2360, -138 , -66   , -52  , 00:54:668000, 
Sensor1        , -2963 , -285 , -2396, -132 , -73   , -46  , 00:54:773000, 
Sensor1        , -2971 , -279 , -2412, -135 , -70   , -54  , 00:54:877000, 
Sensor1        , -2964 , -288 , -2382, -132 , -73   , -52  , 00:54:982000, 
Sensor1        , -2978 , -309 , -2416, -145 , -69   , -48  , 00:55:087000, 
Sensor1        , -2978 , -297 , -2408, -133 , -70   , -44  , 00:55:192000, 
Sensor1        , -2954 , -279 , -2380, -134 , -76   , -48  , 00:55:297000, 
Sensor1        , -2966 , -313 , -2385, -133 , -73   , -49  , 00:55:402000, 
Sensor1        , -2957 , -290 , -2444, -135 , -73   , -52  , 00:55:507000, 
Sensor1        , -2975 , -297 , -2401, -140 , -67   , -48  , 00:55:612000, 
Sensor1        , -2976 , -290 , -2417, -138 , -78   , -46  , 00:55:717000, 
Sensor1        , -2984 , -302 , -2407, -140 , -75   , -49  , 00:55:822000, 
Sensor1        , -2982 , -325 , -2372, -132 , -77   , -49  , 00:55:927000, 
Sensor1        , -2981 , -298 , -2433, -138 , -71   , -50  , 00:56:032000, 
Sensor1        , -2985 , -317 , -2391, -135 , -81   , -48  , 00:56:137000, 
Sensor1        , -2967 , -304 , -2396, -135 , -67   , -56  , 00:56:241000, 
Sensor1        , -2994 , -281 , -2387, -135 , -76   , -49  , 00:56:346000, 
Sensor1        , -2986 , -298 , -2379, -136 , -71   , -47  , 00:56:451000, 
Sensor1        , -2970 , -294 , -2416, -128 , -72   , -52  , 00:56:556000, 
Sensor1        , -2962 , -294 , -2391, -131 , -71   , -46  , 00:56:661000, 
Sensor1        , -2990 , -300 , -2422, -133 , -75   , -44  , 00:56:766000, 
Sensor1        , -2963 , -278 , -2403, -143 , -72   , -53  , 00:56:870000, 
Sensor1        , -2979 , -310 , -2402, -136 , -80   , -45  , 00:56:975000, 
Sensor1        , -2978 , -299 , -2399, -130 , -75   , -46  , 00:57:081000, 
Sensor1        , -2978 , -291 , -2388, -131 , -69   , -54  , 00:57:186000, 
Sensor1        , -2983 , -277 , -2371, -140 , -72   , -56  , 00:57:290000, 
Sensor1        , -2980 , -319 , -2405, -131 , -75   , -48  , 00:57:395000, 
Sensor1        , -2991 , -277 , -2412, -136 , -75   , -43  , 00:57:500000, 
Sensor1        , -2973 , -292 , -2387, -139 , -75   , -47  , 00:57:605000, 
Sensor1        , -2987 , -316 , -2391, -136 , -78   , -52  , 00:57:710000, 
Sensor1        , -3001 , -271 , -2410, -140 , -76   , -53  , 00:57:815000, 
Sensor1        , -2996 , -277 , -2425, -136 , -78   , -48  , 00:57:920000, 
Sensor1        , -2977 , -310 , -2408, -133 , -74   , -52  , 00:58:025000, 
Sensor1        , -2975 , -296 , -2418, -135 , -74   , -54  , 00:58:130000, 
Sensor1        , -2973 , -285 , -2409, -128 , -65   , -47  , 00:58:235000, 
Sensor1        , -2989 , -317 , -2403, -134 , -68   , -53  , 00:58:340000, 
Sensor1        , -2974 , -316 , -2391, -137 , -74   , -52  , 00:58:445000, 
Sensor1        , -2964 , -284 , -2400, -134 , -75   , -50  , 00:58:549000, 
Sensor1        , -2974 , -285 , -2386, -135 , -64   , -51  , 00:58:654000, 
Sensor1        , -2973 , -318 , -2408, -136 , -62   , -45  , 00:58:759000, 
Sensor1        , -2967 , -287 , -2407, -138 , -72   , -42  , 00:58:864000, 
Sensor1        , -2978 , -298 , -2403, -133 , -70   , -53  , 00:58:969000, 
Sensor1        , -3000 , -282 , -2417, -142 , -84   , -48  , 00:59:074000, 
Sensor1        , -3026 , -272 , -2341, -136 , -74   , -52  , 00:59:179000, 
Sensor1        , -2971 , -274 , -2369, -139 , -79   , -44  , 00:59:284000, 
Sensor1        , -2965 , -298 , -2392, -139 , -82   , -60  , 00:59:389000, 
Sensor1        , -2994 , -308 , -2424, -137 , -66   , -56  , 00:59:494000, 
Sensor1        , -2956 , -301 , -2377, -139 , -77   , -50  , 00:59:598000, 
Sensor1        , -2997 , -307 , -2407, -140 , -70   , -51  , 00:59:703000, 
Sensor1        , -2952 , -300 , -2385, -133 , -68   , -51  , 00:59:809000, 
Sensor1        , -2978 , -292 , -2413, -134 , -78   , -52  , 00:59:914000, 
Sensor1        , -2981 , -292 , -2438, -131 , -74   , -54  , 01:00:019000, 
Sensor1        , -2974 , -292 , -2424, -135 , -72   , -51  , 01:00:124000, 
Sensor1        , -2991 , -294 , -2393, -132 , -71   , -43  , 01:00:228000, 
Sensor1        , -2983 , -308 , -2390, -136 , -74   , -48  , 01:00:333000, 
Sensor1        , -2991 , -288 , -2426, -137 , -72   , -48  , 01:00:438000, 
Sensor1        , -3006 , -304 , -2404, -133 , -71   , -51  , 01:00:543000, 
Sensor1        , -2984 , -288 , -2433, -136 , -72   , -53  , 01:00:648000, 
Sensor1        , -2970 , -312 , -2401, -136 , -74   , -51  , 01:00:753000, 
Sensor1        , -2970 , -296 , -2393, -137 , -70   , -47  , 01:00:858000, 
Sensor1        , -2948 , -313 , -2399, -137 , -72   , -54  , 01:00:963000, 
Sensor1        , -3007 , -294 , -2428, -142 , -75   , -46  , 01:01:068000, 
Sensor1        , -2963 , -293 , -2421, -135 , -73   , -51  , 01:01:173000, 
Sensor1        , -2982 , -306 , -2364, -134 , -78   , -49  , 01:01:277000, 
Sensor1        , -2987 , -304 , -2411, -136 , -78   , -46  , 01:01:382000, 
Sensor1        , -2985 , -294 , -2413, -135 , -73   , -46  , 01:01:487000, 
Sensor1        , -2977 , -280 , -2394, -137 , -72   , -48  , 01:01:592000, 
Sensor1        , -2951 , -291 , -2378, -132 , -75   , -47  , 01:01:697000, 
Sensor1        , -2982 , -297 , -2399, -138 , -76   , -47  , 01:01:802000, 
Sensor1        , -2976 , -290 , -2407, -139 , -72   , -51  , 01:01:907000, 
Sensor1        , -2989 , -315 , -2401, -135 , -77   , -49  , 01:02:011000, 
Sensor1        , -3028 , -272 , -2383, -130 , -69   , -45  , 01:02:116000, 
Sensor1        , -2958 , -299 , -2360, -128 , -70   , -51  , 01:02:221000, 
Sensor1        , -2957 , -294 , -2421, -135 , -63   , -59  , 01:02:326000, 
Sensor1        , -2965 , -279 , -2351, -135 , -77   , -53  , 01:02:431000, 
Sensor1        , -2976 , -292 , -2398, -138 , -63   , -50  , 01:02:536000, 
Sensor1        , -2905 , -289 , -2358, -133 , -76   , -46  , 01:02:641000, 
Sensor1        , -2996 , -307 , -2477, -133 , -62   , -51  , 01:02:746000, 
Sensor1        , -2962 , -292 , -2413, -140 , -71   , -47  , 01:02:851000, 
Sensor1        , -2986 , -310 , -2415, -137 , -71   , -48  , 01:02:955000, 
Sensor1        , -2964 , -315 , -2421, -134 , -65   , -52  , 01:03:060000, 
Sensor1        , -2986 , -266 , -2428, -139 , -69   , -51  , 01:03:165000, 
Sensor1        , -2974 , -288 , -2428, -130 , -68   , -49  , 01:03:270000, 
Sensor1        , -2935 , -305 , -2386, -131 , -77   , -43  , 01:03:375000, 
Sensor1        , -2991 , -273 , -2426, -138 , -74   , -46  , 01:03:480000, 
Sensor1        , -2965 , -276 , -2424, -137 , -74   , -51  , 01:03:585000, 
Sensor1        , -2989 , -297 , -2365, -135 , -75   , -54  , 01:03:690000, 
Sensor1        , -2974 , -334 , -2381, -132 , -71   , -46  , 01:03:795000, 
Sensor1        , -3003 , -261 , -2428, -139 , -71   , -46  , 01:03:900000, 
Sensor1        , -2954 , -322 , -2433, -138 , -76   , -53  , 01:04:004000, 
Sensor1        , -2967 , -291 , -2397, -132 , -63   , -52  , 01:04:110000, 
Sensor1        , -2975 , -298 , -2431, -134 , -76   , -46  , 01:04:215000, 
Sensor1        , -2992 , -307 , -2394, -136 , -79   , -53  , 01:04:320000, 
Sensor1        , -2991 , -305 , -2399, -133 , -77   , -47  , 01:04:425000, 
Sensor1        , -2989 , -277 , -2417, -134 , -65   , -49  , 01:04:530000, 
Sensor1        , -2977 , -297 , -2405, -137 , -74   , -52  , 01:04:635000, 
Sensor1        , -3001 , -286 , -2412, -137 , -71   , -52  , 01:04:740000, 
Sensor1        , -2965 , -283 , -2399, -142 , -78   , -46  , 01:04:845000, 
Sensor1        , -2985 , -291 , -2397, -133 , -69   , -46  , 01:04:949000, 
Sensor1        , -2971 , -292 , -2393, -134 , -74   , -54  , 01:05:054000, 
Sensor1        , -2958 , -297 , -2436, -138 , -76   , -52  , 01:05:159000, 
Sensor1        , -2960 , -275 , -2389, -140 , -70   , -49  , 01:05:264000, 
Sensor1        , -2965 , -297 , -2407, -134 , -72   , -51  , 01:05:369000, 
Sensor1        , -2986 , -285 , -2400, -139 , -72   , -50  , 01:05:474000, 
Sensor1        , -2997 , -305 , -2396, -137 , -75   , -55  , 01:05:579000, 
Sensor1        , -2992 , -296 , -2436, -137 , -65   , -49  , 01:05:684000, 
Sensor1        , -2975 , -290 , -2408, -136 , -72   , -43  , 01:05:789000, 
Sensor1        , -2987 , -282 , -2398, -134 , -69   , -48  , 01:05:894000, 
Sensor1        , -2976 , -308 , -2396, -125 , -76   , -47  , 01:05:998000, 
Sensor1        , -2990 , -294 , -2430, -132 , -71   , -50  , 01:06:103000, 
Sensor1        , -2962 , -299 , -2399, -141 , -74   , -47  , 01:06:208000, 
Sensor1        , -2964 , -299 , -2397, -134 , -75   , -52  , 01:06:313000, 
Sensor1        , -2970 , -302 , -2402, -140 , -70   , -45  , 01:06:418000, 
Sensor1        , -2952 , -290 , -2401, -135 , -77   , -58  , 01:06:523000, 
Sensor1        , -2975 , -313 , -2433, -129 , -74   , -52  , 01:06:628000, 
Sensor1        , -2968 , -276 , -2454, -142 , -74   , -48  , 01:06:733000, 
Sensor1        , -2960 , -294 , -2429, -137 , -73   , -50  , 01:06:838000, 
Sensor1        , -2961 , -296 , -2424, -137 , -72   , -51  , 01:06:943000, 
Sensor1        , -2989 , -277 , -2418, -135 , -72   , -47  , 01:07:047000, 
Sensor1        , -2974 , -303 , -2432, -133 , -73   , -50  , 01:07:152000, 
Sensor1        , -2966 , -279 , -2374, -142 , -81   , -55  , 01:07:257000, 
Sensor1        , -2981 , -314 , -2420, -130 , -81   , -44  , 01:07:362000, 
Sensor1        , -2981 , -305 , -2390, -127 , -73   , -52  , 01:07:467000, 
Sensor1        , -2985 , -290 , -2402, -139 , -69   , -49  , 01:07:572000, 
Sensor1        , -2990 , -284 , -2407, -141 , -72   , -55  , 01:07:677000, 
Sensor1        , -2996 , -298 , -2410, -138 , -76   , -46  , 01:07:782000, 
Sensor1        , -2966 , -298 , -2401, -132 , -74   , -48  , 01:07:887000, 
Sensor1        , -2974 , -321 , -2418, -139 , -77   , -53  , 01:07:991000, 
Sensor1        , -2968 , -284 , -2450, -133 , -74   , -45  , 01:08:096000, 
Sensor1        , -2956 , -302 , -2375, -135 , -64   , -49  , 01:08:201000, 
Sensor1        , -2955 , -297 , -2419, -134 , -71   , -45  , 01:08:307000, 
Sensor1        , -2987 , -281 , -2444, -134 , -78   , -50  , 01:08:412000, 
Sensor1        , -2987 , -297 , -2394, -137 , -75   , -48  , 01:08:517000, 
Sensor1        , -2971 , -318 , -2408, -136 , -77   , -51  , 01:08:621000, 
Sensor1        , -2976 , -296 , -2432, -136 , -72   , -50  , 01:08:726000, 
Sensor1        , -2975 , -289 , -2422, -137 , -73   , -47  , 01:08:831000, 
Sensor1        , -2991 , -292 , -2357, -139 , -69   , -47  , 01:08:936000, 
Sensor1        , -2987 , -306 , -2420, -131 , -78   , -51  , 01:09:041000, 
Sensor1        , -2968 , -293 , -2417, -138 , -62   , -51  , 01:09:146000, 
Sensor1        , -2980 , -302 , -2364, -138 , -68   , -51  , 01:09:251000, 
Sensor1        , -2980 , -308 , -2435, -135 , -73   , -50  , 01:09:356000, 
Sensor1        , -2989 , -298 , -2450, -133 , -79   , -52  , 01:09:461000, 
Sensor1        , -2987 , -292 , -2430, -132 , -71   , -48  , 01:09:565000, 
Sensor1        , -2962 , -307 , -2378, -135 , -71   , -45  , 01:09:670000, 
Sensor1        , -2971 , -282 , -2418, -141 , -70   , -53  , 01:09:775000, 
Sensor1        , -2974 , -294 , -2397, -131 , -71   , -55  , 01:09:880000, 
Sensor1        , -2945 , -303 , -2398, -137 , -73   , -51  , 01:09:985000, 
Sensor1        , -2969 , -292 , -2384, -137 , -76   , -59  , 01:10:090000, 
Sensor1        , -2985 , -291 , -2387, -137 , -75   , -46  , 01:10:195000, 
