Timestamp_Local,NodeID,ax,ay,az,gx,gy,gz,Timestamp_Node
Sensor1,-3390,-2010,-193,-1008,226,5752,00:50:656000
Sensor1,-3716,-685,-269,-969,166,5478,00:50:761000
Sensor1,-3940,391,-390,-782,146,4233,00:50:866000
Sensor1,-3639,1303,-335,-672,114,3535,00:50:971000
Sensor1,-3369,2042,-335,-568,85,2858,00:51:076000
Sensor1,-3138,2367,-308,-104,-89,-205,00:51:180000
Sensor1,-3405,1919,-367,586,-315,-4812,00:51:285000
Sensor1,-3834,364,-397,981,-454,-7496,00:51:390000
Sensor1,-3687,-1536,-275,1046,-474,-7919,00:51:496000
Sensor1,-3663,-3040,239,633,-408,-5124,00:51:600000
Sensor1,-2582,-3207,-5,-101,-85,-289,00:51:705000
Sensor1,-2937,-2977,70,-656,90,3383,00:51:810000
Sensor1,-3454,-1990,-162,-1051,244,6019,00:51:914000
Sensor1,-3854,-792,-348,-1089,222,6280,00:52:019000
Sensor1,-3860,767,-410,-931,212,5205,00:52:124000
Sensor1,-3477,1769,-355,-645,104,3338,00:52:228000
Sensor1,-3163,2235,-304,-315,-3,1174,00:52:333000
Sensor1,-3204,2191,-326,173,-178,-2060,00:52:438000
Sensor1,-3589,1343,-316,768,-376,-5999,00:52:543000
Sensor1,-4074,-488,-533,1126,-489,-8540,00:52:648000
Sensor1,-3274,-2175,-275,929,-407,-7054,00:52:752000
Sensor1,-2855,-3137,60,297,-219,-2880,00:52:857000
Sensor1,-2734,-3185,99,-358,7,1475,00:52:962000
Sensor1,-3091,-2575,-16,-885,170,4935,00:53:067000
Sensor1,-3619,-1500,-267,-1116,293,6466,00:53:171000
Sensor1,-3984,-31,-335,-1016,193,5795,00:53:276000
Sensor1,-3705,1217,-354,-760,153,4112,00:53:381000
Sensor1,-3382,1939,-283,-521,62,2500,00:53:486000
Sensor1,-3163,2271,-319,-134,-64,-25,00:53:591000
Sensor1,-3341,1937,-336,346,-228,-3241,00:53:696000
Sensor1,-3827,879,-186,829,-419,-6411,00:53:801000
Sensor1,-4873,-1341,849,1083,-510,-8006,00:53:906000
Sensor1,-3174,-2432,-238,850,-380,-6533,00:54:011000
Sensor1,-2637,-3293,96,184,-167,-2118,00:54:115000
Sensor1,-2459,-3186,19,-404,28,1734,00:54:220000
Sensor1,-3106,-2669,-105,-904,183,5025,00:54:325000
Sensor1,-3822,-1405,-207,-1222,308,7174,00:54:430000
Sensor1,-3940,320,-219,-1122,209,6534,00:54:535000
Sensor1,-3520,1558,-287,-760,139,4118,00:54:640000
Sensor1,-3259,2123,-317,-424,15,1876,00:54:745000
Sensor1,-3148,2360,-330,-118,-73,-138,00:54:850000
Sensor1,-3306,2079,-311,276,-203,-2721,00:54:955000
Sensor1,-3658,1272,-351,595,-327,-4887,00:55:060000
Sensor1,-3821,78,-287,697,-406,-5582,00:55:165000
Sensor1,-3733,-1236,-173,675,-317,-5352,00:55:269000
