Timestamp_Local, NodeID, ax , ay  , az  , gx , gy , gz          , Timestamp_Node
Sensor1        , 3743  , 394, 2329, -135, -68, -54, 10:17:923000, 
Sensor1        , 3719  , 397, 2332, -137, -63, -51, 10:18:028000, 
Sensor1        , 3700  , 385, 2312, -133, -68, -51, 10:18:133000, 
Sensor1        , 3724  , 388, 2361, -129, -69, -50, 10:18:237000, 
Sensor1        , 3690  , 391, 2329, -136, -72, -50, 10:18:342000, 
Sensor1        , 3720  , 412, 2313, -132, -64, -49, 10:18:447000, 
Sensor1        , 3720  , 411, 2362, -132, -63, -55, 10:18:552000, 
Sensor1        , 3712  , 414, 2318, -134, -66, -63, 10:18:657000, 
Sensor1        , 3735  , 407, 2361, -132, -67, -47, 10:18:762000, 
Sensor1        , 3715  , 406, 2310, -137, -68, -50, 10:18:867000, 
Sensor1        , 3717  , 419, 2315, -132, -70, -45, 10:18:972000, 
Sensor1        , 3727  , 413, 2352, -134, -76, -54, 10:19:077000, 
Sensor1        , 3674  , 398, 2354, -129, -74, -47, 10:19:182000, 
Sensor1        , 3709  , 402, 2337, -131, -57, -45, 10:19:286000, 
Sensor1        , 3711  , 397, 2310, -126, -66, -53, 10:19:391000, 
Sensor1        , 3708  , 381, 2333, -132, -61, -55, 10:19:496000, 
Sensor1        , 3755  , 412, 2369, -134, -68, -42, 10:19:601000, 
Sensor1        , 3708  , 384, 2347, -127, -71, -48, 10:19:706000, 
Sensor1        , 3711  , 401, 2337, -128, -65, -43, 10:19:811000, 
Sensor1        , 3741  , 410, 2327, -129, -69, -53, 10:19:916000, 
Sensor1        , 3707  , 381, 2335, -129, -69, -54, 10:20:020000, 
Sensor1        , 3696  , 420, 2337, -133, -70, -52, 10:20:125000, 
Sensor1        , 3699  , 415, 2339, -131, -72, -51, 10:20:230000, 
Sensor1        , 3682  , 429, 2329, -137, -68, -48, 10:20:335000, 
Sensor1        , 3690  , 423, 2362, -128, -78, -39, 10:20:440000, 
Sensor1        , 3710  , 414, 2349, -132, -62, -49, 10:20:545000, 
Sensor1        , 3700  , 407, 2349, -132, -64, -50, 10:20:650000, 
Sensor1        , 3711  , 381, 2359, -132, -69, -51, 10:20:755000, 
Sensor1        , 3714  , 431, 2321, -140, -68, -48, 10:20:860000, 
Sensor1        , 3733  , 410, 2335, -133, -64, -48, 10:20:964000, 
Sensor1        , 3705  , 429, 2350, -133, -69, -43, 10:21:069000, 
Sensor1        , 3727  , 395, 2340, -131, -72, -54, 10:21:174000, 
Sensor1        , 3710  , 430, 2339, -131, -69, -44, 10:21:280000, 
Sensor1        , 3695  , 411, 2360, -130, -72, -43, 10:21:385000, 
Sensor1        , 3711  , 401, 2305, -135, -72, -48, 10:21:490000, 
Sensor1        , 3706  , 408, 2321, -132, -78, -52, 10:21:595000, 
Sensor1        , 3721  , 397, 2334, -126, -70, -50, 10:21:700000, 
Sensor1        , 3719  , 368, 2346, -135, -74, -49, 10:21:804000, 
Sensor1        , 3726  , 424, 2339, -132, -73, -43, 10:21:909000, 
Sensor1        , 3704  , 403, 2361, -136, -71, -52, 10:22:014000, 
Sensor1        , 3737  , 400, 2305, -132, -77, -47, 10:22:119000, 
Sensor1        , 3763  , 375, 2239, -131, -76, -59, 10:22:224000, 
Sensor1        , 3691  , 446, 2392, -132, -85, -62, 10:22:328000, 
Sensor1        , 3799  , 462, 2226, -128, -68, -39, 10:22:433000, 
Sensor1        , 3693  , 423, 2343, -128, -75, -43, 10:22:537000, 
Sensor1        , 3700  , 409, 2379, -129, -60, -47, 10:22:642000, 
Sensor1        , 3694  , 409, 2344, -132, -64, -49, 10:22:747000, 
Sensor1        , 3723  , 421, 2334, -133, -76, -51, 10:22:852000, 
Sensor1        , 3717  , 366, 2307, -129, -68, -49, 10:22:957000, 
Sensor1        , 3724  , 379, 2363, -128, -65, -53, 10:23:062000, 
Sensor1        , 3714  , 384, 2361, -129, -72, -47, 10:23:167000, 
Sensor1        , 3696  , 413, 2300, -127, -71, -47, 10:23:272000, 
Sensor1        , 3709  , 403, 2355, -133, -65, -49, 10:23:377000, 
Sensor1        , 3704  , 409, 2370, -132, -69, -47, 10:23:482000, 
Sensor1        , 3734  , 415, 2346, -130, -70, -53, 10:23:586000, 
Sensor1        , 3698  , 406, 2349, -127, -65, -44, 10:23:691000, 
Sensor1        , 3719  , 418, 2302, -131, -67, -50, 10:23:796000, 
Sensor1        , 3703  , 396, 2340, -132, -73, -43, 10:23:901000, 
Sensor1        , 3717  , 399, 2352, -131, -73, -51, 10:24:006000, 
Sensor1        , 3703  , 442, 2375, -139, -84, -40, 10:24:111000, 
Sensor1        , 3739  , 405, 2362, -130, -69, -53, 10:24:216000, 
Sensor1        , 3699  , 420, 2343, -132, -70, -49, 10:24:321000, 
Sensor1        , 3743  , 384, 2303, -129, -63, -54, 10:24:426000, 
Sensor1        , 3693  , 394, 2321, -134, -67, -48, 10:24:530000, 
Sensor1        , 3704  , 406, 2298, -126, -69, -53, 10:24:635000, 
Sensor1        , 3713  , 395, 2311, -131, -67, -55, 10:24:741000, 
Sensor1        , 3728  , 413, 2333, -133, -60, -48, 10:24:846000, 
Sensor1        , 3737  , 437, 2343, -135, -72, -44, 10:24:950000, 
Sensor1        , 3686  , 438, 2368, -130, -66, -49, 10:25:055000, 
Sensor1        , 3740  , 397, 2263, -133, -64, -53, 10:25:160000, 
Sensor1        , 3735  , 406, 2345, -133, -77, -41, 10:25:266000, 
Sensor1        , 3717  , 418, 2334, -131, -63, -45, 10:25:370000, 
Sensor1        , 3715  , 379, 2357, -132, -77, -44, 10:25:475000, 
Sensor1        , 3719  , 412, 2357, -132, -61, -46, 10:25:581000, 
Sensor1        , 3687  , 402, 2346, -133, -72, -44, 10:25:686000, 
Sensor1        , 3689  , 399, 2304, -129, -63, -48, 10:25:791000, 
Sensor1        , 3719  , 403, 2350, -139, -69, -49, 10:25:896000, 
Sensor1        , 3709  , 417, 2333, -130, -64, -45, 10:26:000000, 
Sensor1        , 3727  , 411, 2311, -132, -71, -56, 10:26:105000, 
Sensor1        , 3735  , 425, 2351, -125, -69, -48, 10:26:210000, 
Sensor1        , 3712  , 424, 2305, -136, -63, -44, 10:26:315000, 
Sensor1        , 3725  , 412, 2333, -134, -67, -51, 10:26:420000, 
Sensor1        , 3703  , 419, 2317, -125, -75, -43, 10:26:525000, 
Sensor1        , 3730  , 399, 2320, -130, -70, -47, 10:26:630000, 
Sensor1        , 3727  , 420, 2352, -133, -74, -49, 10:26:735000, 
Sensor1        , 3710  , 416, 2354, -127, -67, -54, 10:26:840000, 
Sensor1        , 3707  , 418, 2340, -134, -65, -50, 10:26:945000, 
Sensor1        , 3723  , 400, 2335, -130, -64, -50, 10:27:050000, 
Sensor1        , 3737  , 411, 2324, -132, -70, -51, 10:27:155000, 
Sensor1        , 3705  , 404, 2322, -135, -78, -48, 10:27:259000, 
Sensor1        , 3731  , 404, 2325, -132, -67, -46, 10:27:364000, 
Sensor1        , 3693  , 411, 2344, -135, -73, -51, 10:27:469000, 
Sensor1        , 3681  , 426, 2325, -134, -65, -48, 10:27:574000, 
Sensor1        , 3720  , 405, 2310, -136, -69, -46, 10:27:679000, 
Sensor1        , 3709  , 423, 2337, -136, -70, -44, 10:27:784000, 
Sensor1        , 3717  , 398, 2317, -132, -67, -48, 10:27:889000, 
Sensor1        , 3698  , 399, 2308, -132, -72, -49, 10:27:994000, 
Sensor1        , 3707  , 418, 2324, -129, -66, -46, 10:28:099000, 
Sensor1        , 3708  , 427, 2356, -136, -67, -45, 10:28:203000, 
Sensor1        , 3742  , 400, 2356, -136, -72, -47, 10:28:308000, 
Sensor1        , 3722  , 361, 2274, -132, -61, -56, 10:28:413000, 
Sensor1        , 3723  , 397, 2318, -128, -67, -52, 10:28:518000, 
Sensor1        , 3720  , 389, 2309, -133, -62, -47, 10:28:623000, 
Sensor1        , 3729  , 407, 2327, -130, -68, -49, 10:28:728000, 
Sensor1        , 3708  , 409, 2345, -127, -62, -43, 10:28:832000, 
Sensor1        , 3676  , 419, 2316, -135, -69, -48, 10:28:937000, 
Sensor1        , 3736  , 406, 2309, -136, -63, -50, 10:29:042000, 
Sensor1        , 3726  , 417, 2297, -128, -65, -45, 10:29:147000, 
Sensor1        , 3735  , 430, 2343, -133, -74, -51, 10:29:252000, 
Sensor1        , 3710  , 418, 2290, -130, -63, -46, 10:29:357000, 
Sensor1        , 3703  , 400, 2325, -133, -73, -49, 10:29:462000, 
Sensor1        , 3700  , 419, 2338, -135, -66, -53, 10:29:567000, 
Sensor1        , 3732  , 422, 2344, -136, -75, -49, 10:29:672000, 
Sensor1        , 3693  , 402, 2336, -134, -70, -48, 10:29:777000, 
Sensor1        , 3761  , 457, 2384, -128, -56, -59, 10:29:882000, 
Sensor1        , 3705  , 457, 2370, -128, -79, -39, 10:29:987000, 
Sensor1        , 3733  , 413, 2298, -131, -68, -51, 10:30:092000, 
Sensor1        , 3734  , 413, 2314, -130, -75, -47, 10:30:197000, 
Sensor1        , 3710  , 421, 2356, -132, -73, -50, 10:30:302000, 
Sensor1        , 3711  , 440, 2357, -133, -68, -51, 10:30:406000, 
Sensor1        , 3727  , 389, 2312, -131, -75, -49, 10:30:511000, 
Sensor1        , 3736  , 429, 2315, -131, -69, -51, 10:30:616000, 
Sensor1        , 3741  , 421, 2321, -133, -78, -49, 10:30:721000, 
Sensor1        , 3700  , 404, 2299, -135, -64, -53, 10:30:826000, 
Sensor1        , 3697  , 400, 2350, -134, -73, -47, 10:30:931000, 
Sensor1        , 3698  , 383, 2340, -133, -64, -46, 10:31:036000, 
Sensor1        , 3706  , 417, 2371, -131, -69, -54, 10:31:141000, 
Sensor1        , 3702  , 403, 2349, -136, -73, -46, 10:31:246000, 
Sensor1        , 3725  , 421, 2339, -133, -71, -47, 10:31:351000, 
Sensor1        , 3717  , 430, 2320, -133, -65, -47, 10:31:455000, 
Sensor1        , 3703  , 431, 2318, -126, -65, -48, 10:31:560000, 
Sensor1        , 3726  , 412, 2306, -132, -72, -46, 10:31:665000, 
Sensor1        , 3717  , 411, 2311, -132, -75, -47, 10:31:770000, 
Sensor1        , 3728  , 398, 2305, -129, -59, -55, 10:31:875000, 
Sensor1        , 3694  , 381, 2341, -133, -70, -46, 10:31:980000, 
Sensor1        , 3713  , 396, 2322, -129, -68, -53, 10:32:085000, 
Sensor1        , 3697  , 403, 2320, -129, -68, -50, 10:32:190000, 
Sensor1        , 3691  , 417, 2351, -132, -75, -47, 10:32:295000, 
Sensor1        , 3737  , 411, 2336, -134, -67, -55, 10:32:400000, 
Sensor1        , 3700  , 435, 2368, -130, -74, -48, 10:32:505000, 
Sensor1        , 3716  , 423, 2308, -131, -67, -50, 10:32:610000, 
Sensor1        , 3717  , 431, 2289, -135, -65, -50, 10:32:715000, 
Sensor1        , 3713  , 429, 2365, -134, -70, -46, 10:32:820000, 
Sensor1        , 3740  , 421, 2349, -130, -77, -53, 10:32:925000, 
Sensor1        , 3740  , 413, 2312, -130, -63, -50, 10:33:030000, 
Sensor1        , 3709  , 407, 2327, -132, -69, -52, 10:33:134000, 
Sensor1        , 3729  , 418, 2387, -133, -67, -46, 10:33:239000, 
Sensor1        , 3724  , 395, 2326, -130, -72, -51, 10:33:344000, 
Sensor1        , 3714  , 408, 2370, -130, -75, -50, 10:33:449000, 
Sensor1        , 3703  , 427, 2330, -130, -68, -52, 10:33:554000, 
Sensor1        , 3757  , 394, 2320, -128, -68, -51, 10:33:659000, 
Sensor1        , 3712  , 401, 2334, -130, -68, -51, 10:33:764000, 
Sensor1        , 3712  , 406, 2330, -134, -65, -46, 10:33:869000, 
Sensor1        , 3707  , 400, 2367, -130, -63, -47, 10:33:975000, 
Sensor1        , 3695  , 423, 2340, -125, -73, -45, 10:34:080000, 
Sensor1        , 3711  , 392, 2342, -128, -75, -52, 10:34:185000, 
Sensor1        , 3696  , 409, 2346, -128, -66, -50, 10:34:290000, 
Sensor1        , 3718  , 407, 2358, -128, -69, -47, 10:34:395000, 
Sensor1        , 3726  , 419, 2370, -132, -72, -56, 10:34:500000, 
Sensor1        , 3721  , 407, 2342, -138, -66, -44, 10:34:605000, 
Sensor1        , 3689  , 406, 2323, -131, -68, -50, 10:34:709000, 
Sensor1        , 3687  , 386, 2332, -127, -75, -52, 10:34:815000, 
Sensor1        , 3720  , 374, 2343, -137, -64, -53, 10:34:920000, 
Sensor1        , 3714  , 417, 2333, -134, -74, -52, 10:35:025000, 
Sensor1        , 3726  , 408, 2315, -130, -66, -50, 10:35:129000, 
Sensor1        , 3715  , 403, 2323, -133, -65, -45, 10:35:234000, 
Sensor1        , 3697  , 413, 2379, -130, -65, -47, 10:35:339000, 
Sensor1        , 3713  , 414, 2356, -131, -68, -50, 10:35:444000, 
Sensor1        , 3712  , 403, 2306, -130, -72, -45, 10:35:549000, 
Sensor1        , 3719  , 446, 2323, -127, -69, -46, 10:35:654000, 
Sensor1        , 3710  , 425, 2332, -131, -67, -55, 10:35:759000, 
Sensor1        , 3709  , 390, 2348, -130, -64, -52, 10:35:864000, 
Sensor1        , 3686  , 429, 2361, -130, -70, -49, 10:35:969000, 
Sensor1        , 3677  , 409, 2331, -131, -74, -48, 10:36:073000, 
Sensor1        , 3723  , 418, 2345, -133, -64, -55, 10:36:178000, 
Sensor1        , 3704  , 413, 2345, -138, -68, -47, 10:36:283000, 
Sensor1        , 3729  , 410, 2351, -130, -69, -49, 10:36:388000, 
Sensor1        , 3683  , 393, 2352, -132, -73, -49, 10:36:493000, 
Sensor1        , 3730  , 406, 2331, -130, -57, -52, 10:36:598000, 
Sensor1        , 3712  , 415, 2307, -135, -66, -45, 10:36:703000, 
Sensor1        , 3706  , 378, 2362, -133, -69, -54, 10:36:808000, 
Sensor1        , 3720  , 416, 2360, -136, -70, -51, 10:36:913000, 
Sensor1        , 3717  , 424, 2321, -125, -74, -47, 10:37:017000, 
Sensor1        , 3718  , 386, 2313, -131, -65, -58, 10:37:122000, 
Sensor1        , 3722  , 430, 2372, -129, -76, -46, 10:37:227000, 
Sensor1        , 3718  , 387, 2358, -130, -71, -50, 10:37:332000, 
Sensor1        , 3738  , 423, 2303, -132, -64, -45, 10:37:437000, 
Sensor1        , 3726  , 424, 2342, -129, -67, -50, 10:37:542000, 
Sensor1        , 3752  , 418, 2344, -138, -59, -56, 10:37:647000, 
Sensor1        , 3727  , 405, 2361, -135, -70, -44, 10:37:752000, 
Sensor1        , 3726  , 419, 2334, -134, -65, -51, 10:37:857000, 
Sensor1        , 3717  , 412, 2314, -130, -68, -46, 10:37:962000, 
Sensor1        , 3703  , 413, 2300, -137, -67, -52, 10:38:066000, 
Sensor1        , 3713  , 391, 2329, -137, -64, -55, 10:38:171000, 
Sensor1        , 3708  , 388, 2379, -127, -72, -47, 10:38:277000, 
Sensor1        , 3732  , 425, 2401, -133, -69, -51, 10:38:382000, 
Sensor1        , 3738  , 366, 2283, -132, -63, -54, 10:38:487000, 
Sensor1        , 3703  , 406, 2334, -132, -75, -50, 10:38:592000, 
Sensor1        , 3747  , 386, 2286, -131, -70, -53, 10:38:697000, 
Sensor1        , 3709  , 381, 2353, -136, -76, -52, 10:38:802000, 
Sensor1        , 3707  , 437, 2372, -130, -75, -49, 10:38:906000, 
Sensor1        , 3710  , 418, 2357, -127, -69, -48, 10:39:011000, 
Sensor1        , 3730  , 407, 2381, -133, -63, -46, 10:39:116000, 
Sensor1        , 3706  , 405, 2341, -134, -71, -47, 10:39:221000, 
Sensor1        , 3703  , 400, 2312, -133, -67, -50, 10:39:326000, 
Sensor1        , 3713  , 429, 2358, -128, -70, -45, 10:39:431000, 
Sensor1        , 3702  , 425, 2381, -134, -70, -39, 10:39:536000, 
Sensor1        , 3744  , 414, 2335, -130, -66, -50, 10:39:641000, 
Sensor1        , 3708  , 426, 2303, -136, -71, -48, 10:39:746000, 
Sensor1        , 3731  , 403, 2315, -133, -72, -49, 10:39:850000, 
Sensor1        , 3703  , 388, 2326, -135, -67, -53, 10:39:955000, 
Sensor1        , 3731  , 405, 2328, -134, -62, -53, 10:40:060000, 
Sensor1        , 3690  , 425, 2359, -131, -63, -46, 10:40:165000, 
Sensor1        , 3737  , 394, 2340, -136, -66, -52, 10:40:270000, 
Sensor1        , 3703  , 427, 2347, -135, -73, -47, 10:40:375000, 
Sensor1        , 3712  , 401, 2361, -133, -71, -49, 10:40:480000, 
Sensor1        , 3720  , 400, 2322, -133, -66, -51, 10:40:585000, 
Sensor1        , 3739  , 408, 2364, -128, -79, -43, 10:40:690000, 
Sensor1        , 3729  , 410, 2298, -131, -70, -46, 10:40:794000, 
Sensor1        , 3728  , 410, 2351, -134, -73, -46, 10:40:899000, 
Sensor1        , 3709  , 401, 2315, -135, -67, -48, 10:41:004000, 
Sensor1        , 3710  , 403, 2322, -133, -63, -51, 10:41:109000, 
Sensor1        , 3718  , 417, 2383, -123, -68, -45, 10:41:214000, 
Sensor1        , 3726  , 395, 2321, -135, -71, -45, 10:41:319000, 
Sensor1        , 3683  , 400, 2331, -131, -63, -52, 10:41:424000, 
Sensor1        , 3700  , 401, 2316, -131, -69, -52, 10:41:529000, 
Sensor1        , 3723  , 386, 2330, -133, -71, -55, 10:41:634000, 
Sensor1        , 3697  , 381, 2347, -136, -70, -38, 10:41:738000, 
Sensor1        , 3710  , 412, 2336, -137, -68, -51, 10:41:843000, 
Sensor1        , 3724  , 415, 2330, -128, -64, -53, 10:41:948000, 
Sensor1        , 3751  , 404, 2307, -127, -65, -49, 10:42:053000, 
Sensor1        , 3727  , 434, 2341, -128, -71, -44, 10:42:158000, 
Sensor1        , 3710  , 437, 2311, -120, -66, -43, 10:42:263000, 
Sensor1        , 3705  , 409, 2347, -134, -71, -53, 10:42:368000, 
Sensor1        , 3718  , 434, 2332, -128, -72, -46, 10:42:474000, 
Sensor1        , 3711  , 399, 2316, -130, -61, -53, 10:42:579000, 
Sensor1        , 3738  , 424, 2358, -137, -71, -51, 10:42:683000, 
Sensor1        , 3721  , 427, 2352, -134, -72, -48, 10:42:788000, 
Sensor1        , 3728  , 424, 2318, -124, -71, -48, 10:42:893000, 
Sensor1        , 3741  , 437, 2335, -131, -68, -50, 10:42:998000, 
Sensor1        , 3714  , 405, 2343, -131, -64, -48, 10:43:103000, 
Sensor1        , 3719  , 372, 2319, -129, -68, -49, 10:43:208000, 
Sensor1        , 3743  , 417, 2344, -132, -68, -50, 10:43:313000, 
Sensor1        , 3721  , 418, 2317, -127, -70, -54, 10:43:418000, 
Sensor1        , 3703  , 391, 2330, -134, -75, -50, 10:43:523000, 
Sensor1        , 3705  , 390, 2332, -131, -67, -50, 10:43:628000, 
Sensor1        , 3706  , 401, 2350, -133, -67, -50, 10:43:732000, 
Sensor1        , 3725  , 412, 2333, -135, -71, -51, 10:43:837000, 
Sensor1        , 3691  , 409, 2322, -128, -65, -55, 10:43:942000, 
Sensor1        , 3703  , 418, 2320, -133, -65, -52, 10:44:047000, 
Sensor1        , 3684  , 403, 2349, -132, -78, -51, 10:44:152000, 
Sensor1        , 3737  , 434, 2328, -133, -69, -48, 10:44:257000, 
Sensor1        , 3723  , 401, 2318, -131, -69, -53, 10:44:362000, 
Sensor1        , 3722  , 421, 2407, -130, -66, -47, 10:44:467000, 
Sensor1        , 3723  , 414, 2325, -131, -69, -51, 10:44:572000, 
Sensor1        , 3721  , 417, 2305, -132, -64, -52, 10:44:677000, 
Sensor1        , 3718  , 409, 2344, -134, -67, -46, 10:44:781000, 
Sensor1        , 3712  , 416, 2351, -130, -68, -46, 10:44:886000, 
Sensor1        , 3743  , 425, 2367, -131, -68, -46, 10:44:991000, 
Sensor1        , 3706  , 418, 2322, -133, -62, -47, 10:45:096000, 
Sensor1        , 3703  , 417, 2340, -134, -72, -49, 10:45:201000, 
Sensor1        , 3691  , 423, 2317, -131, -78, -49, 10:45:306000, 
Sensor1        , 3726  , 408, 2327, -131, -70, -48, 10:45:411000, 
Sensor1        , 3732  , 405, 2369, -134, -69, -47, 10:45:516000, 
Sensor1        , 3714  , 408, 2342, -131, -69, -48, 10:45:621000, 
Sensor1        , 3716  , 376, 2322, -131, -75, -49, 10:45:726000, 
Sensor1        , 3717  , 402, 2345, -131, -69, -47, 10:45:830000, 
Sensor1        , 3684  , 412, 2365, -127, -64, -47, 10:45:935000, 
Sensor1        , 3697  , 431, 2360, -133, -71, -48, 10:46:040000, 
Sensor1        , 3700  , 402, 2340, -136, -69, -50, 10:46:145000, 
Sensor1        , 3717  , 390, 2320, -131, -70, -49, 10:46:250000, 
Sensor1        , 3723  , 411, 2345, -137, -74, -48, 10:46:355000, 
Sensor1        , 3706  , 407, 2349, -135, -77, -49, 10:46:460000, 
Sensor1        , 3741  , 405, 2333, -134, -68, -51, 10:46:565000, 
